Symbol,Date,Open,High,Low,Close
SARUSD:CUR,10/04/2023,0.26656004265,0.266595574513,0.26656004265,0.266567148265
SARUSD:CUR,09/04/2023,0.26656004265,0.26656004265,0.26656004265,0.26656004265
SARUSD:CUR,08/04/2023,0.266588467383,0.266588467383,0.26656004265,0.26656004265
SARUSD:CUR,07/04/2023,0.266574254259,0.266616898179,0.26656004265,0.26656004265
SARUSD:CUR,06/04/2023,0.266609789911,0.266752027315,0.266524520256,0.266574254259
SARUSD:CUR,05/04/2023,0.266631115851,0.266680889647,0.26656004265,0.266574254259
SARUSD:CUR,04/04/2023,0.266631115851,0.266766259404,0.266439305126,0.266631115851
SARUSD:CUR,03/04/2023,0.266347050206,0.266695114146,0.266347050206,0.266631115851
SARUSD:CUR,02/04/2023,0.266418009857,0.266418009857,0.266418009857,0.266418009857
SARUSD:CUR,01/04/2023,0.266347050206,0.266425107902,0.266347050206,0.266425107902
SARUSD:CUR,31/03/2023,0.266410912191,0.266538728077,0.266347050206,0.266425107902
SARUSD:CUR,30/03/2023,0.26637542953,0.266474804807,0.266325769681,0.266410912191
SARUSD:CUR,29/03/2023,0.266297400937,0.266403814903,0.266134397871,0.266325769681
SARUSD:CUR,28/03/2023,0.266311584554,0.266467704114,0.266254859151,0.266297400937
SARUSD:CUR,27/03/2023,0.266219418044,0.26638962146,0.266134397871,0.266290309696
SARUSD:CUR,26/03/2023,0.266219418044,0.266219418044,0.266219418044,0.266219418044
SARUSD:CUR,25/03/2023,0.266219418044,0.266219418044,0.266219418044,0.266219418044
SARUSD:CUR,24/03/2023,0.266219418044,0.266261948505,0.266134397871,0.266219418044
SARUSD:CUR,23/03/2023,0.26633995632,0.266425107902,0.266134397871,0.266219418044
SARUSD:CUR,22/03/2023,0.266290309696,0.26638962146,0.266134397871,0.266240681576
SARUSD:CUR,21/03/2023,0.266191071951,0.26633995632,0.266134397871,0.266183986371
SARUSD:CUR,20/03/2023,0.266240681576,0.266311584554,0.266134397871,0.266240681576
SARUSD:CUR,19/03/2023,0.266240681576,0.266240681576,0.266240681576,0.266240681576
SARUSD:CUR,18/03/2023,0.266254859151,0.266254859151,0.266247770175,0.266247770175
SARUSD:CUR,17/03/2023,0.266347050206,0.266432206325,0.266134397871,0.266247770175
SARUSD:CUR,16/03/2023,0.266276128345,0.266453503864,0.266134397871,0.266247770175
SARUSD:CUR,15/03/2023,0.266382525306,0.266425107902,0.266240681576,0.266276128345
SARUSD:CUR,14/03/2023,0.266418009857,0.266425107902,0.266297400937,0.266332862812
SARUSD:CUR,13/03/2023,0.266382525306,0.266439305126,0.26637542953,0.26637542953
SARUSD:CUR,12/03/2023,0.266382525306,0.266382525306,0.266382525306,0.266382525306
SARUSD:CUR,11/03/2023,0.266382525306,0.266382525306,0.266382525306,0.266382525306
SARUSD:CUR,10/03/2023,0.266382525306,0.266418009857,0.266382525306,0.266382525306
SARUSD:CUR,09/03/2023,0.266382525306,0.266531623977,0.26637542953,0.266382525306
SARUSD:CUR,08/03/2023,0.266425107902,0.266552937413,0.26637542953,0.266382525306
SARUSD:CUR,07/03/2023,0.2664606038,0.266503211364,0.266425107902,0.266425107902
SARUSD:CUR,06/03/2023,0.2664606038,0.266503211364,0.266453503864,0.2664606038
SARUSD:CUR,05/03/2023,0.2664606038,0.2664606038,0.2664606038,0.2664606038
SARUSD:CUR,04/03/2023,0.2664606038,0.2664606038,0.2664606038,0.2664606038
SARUSD:CUR,03/03/2023,0.266446404306,0.266638225256,0.266446404306,0.2664606038
SARUSD:CUR,02/03/2023,0.266496109157,0.266524520256,0.266446404306,0.266446404306
SARUSD:CUR,01/03/2023,0.266489007328,0.26656004265,0.2664606038,0.266496109157
SARUSD:CUR,28/02/2023,0.266481905879,0.266609789911,0.266467704114,0.266489007328
SARUSD:CUR,27/02/2023,0.266531623977,0.266716453738,0.266453503864,0.266481905879
SARUSD:CUR,26/02/2023,0.266531623977,0.266531623977,0.266531623977,0.266531623977
SARUSD:CUR,25/02/2023,0.266894416569,0.266894416569,0.266894416569,0.266894416569
SARUSD:CUR,24/02/2023,0.266531623977,0.266894416569,0.266531623977,0.266894416569
SARUSD:CUR,23/02/2023,0.266581360631,0.266631115851,0.266531623977,0.266531623977
SARUSD:CUR,22/02/2023,0.266624006826,0.266801846269,0.266581360631,0.266581360631
SARUSD:CUR,21/02/2023,0.266631115851,0.266808964781,0.266574254259,0.266624006826
SARUSD:CUR,20/02/2023,0.266631115851,0.266787610383,0.266631115851,0.266631115851
SARUSD:CUR,19/02/2023,0.266631115851,0.266631115851,0.266631115851,0.266631115851
SARUSD:CUR,18/02/2023,0.266702226964,0.266702226964,0.266702226964,0.266702226964
SARUSD:CUR,17/02/2023,0.266624006826,0.266965668215,0.266624006826,0.266702226964
SARUSD:CUR,16/02/2023,0.266581360631,0.266702226964,0.266567148265,0.266624006826
SARUSD:CUR,15/02/2023,0.266531623977,0.266688001707,0.266496109157,0.266581360631
SARUSD:CUR,14/02/2023,0.266503211364,0.266702226964,0.266496109157,0.266531623977
SARUSD:CUR,13/02/2023,0.266481905879,0.266695114146,0.266481905879,0.266680889647
SARUSD:CUR,12/02/2023,0.266481905879,0.266481905879,0.266481905879,0.266481905879
SARUSD:CUR,11/02/2023,0.266489007328,0.266489007328,0.266489007328,0.266489007328
SARUSD:CUR,10/02/2023,0.266481905879,0.26656004265,0.266481905879,0.266489007328
SARUSD:CUR,09/02/2023,0.266524520256,0.266702226964,0.266474804807,0.266481905879
SARUSD:CUR,08/02/2023,0.266545832556,0.266638225256,0.266517416913,0.266524520256
SARUSD:CUR,07/02/2023,0.266552937413,0.266602682023,0.266510313949,0.266545832556
SARUSD:CUR,06/02/2023,0.266503211364,0.266631115851,0.266489007328,0.266552937413
