Symbol;Date;Open;High;Low;Close
PLNUSD:CUR;10/04/2023;0.233590282644;0.233595739214;0.231010903715;0.231588698472
PLNUSD:CUR;07/04/2023;0.233263354327;0.233726773402;0.232477042892;0.23358482633
PLNUSD:CUR;06/04/2023;0.232931914002;0.233628483985;0.232169390788;0.233263354327
PLNUSD:CUR;05/04/2023;0.234323741682;0.234714235418;0.232309622265;0.233002469826
PLNUSD:CUR;04/04/2023;0.233415806918;0.234675678213;0.232834291835;0.234384155631
PLNUSD:CUR;03/04/2023;0.231878681074;0.233519370432;0.230356361291;0.23342125534
PLNUSD:CUR;31/03/2023;0.233399463181;0.233890773009;0.231594061928;0.23194860019
PLNUSD:CUR;30/03/2023;0.231470765242;0.233612110452;0.23089355807;0.233339555721
PLNUSD:CUR;29/03/2023;0.23205086555;0.232180171813;0.230872235305;0.231460049995
PLNUSD:CUR;28/03/2023;0.230446605522;0.232153221126;0.23032983232;0.232023944871
PLNUSD:CUR;27/03/2023;0.229684413616;0.230568813262;0.229342017751;0.230494410511
PLNUSD:CUR;24/03/2023;0.231529716839;0.231669176416;0.228362639872;0.229826940314
PLNUSD:CUR;23/03/2023;0.231653076353;0.233524823689;0.231107002542;0.231390425064
PLNUSD:CUR;22/03/2023;0.230197279068;0.233132839092;0.229352537786;0.231728229133
PLNUSD:CUR;21/03/2023;0.228039770136;0.230292702024;0.227350233034;0.230191980111
PLNUSD:CUR;20/03/2023;0.227035372111;0.228169849636;0.225565605756;0.227982582131
PLNUSD:CUR;17/03/2023;0.226009130769;0.227339895878;0.225484227378;0.226947779316
PLNUSD:CUR;16/03/2023;0.225012375681;0.226834524215;0.224245414181;0.226004022872
PLNUSD:CUR;15/03/2023;0.228175055903;0.228843425328;0.223683621885;0.225012375681
PLNUSD:CUR;14/03/2023;0.229299947261;0.22954733266;0.227624510607;0.228096986839
PLNUSD:CUR;13/03/2023;0.227671151788;0.230080758346;0.226731663077;0.229305205228
PLNUSD:CUR;10/03/2023;0.225743825906;0.228911525695;0.225438477839;0.227572709481
PLNUSD:CUR;09/03/2023;0.22523029798;0.226269940038;0.2251238181;0.225728538859
PLNUSD:CUR;08/03/2023;0.225083280814;0.226234107054;0.224059510206;0.225240444174
PLNUSD:CUR;07/03/2023;0.227915033276;0.228461766923;0.22481003552;0.225068083095
PLNUSD:CUR;06/03/2023;0.225988700565;0.228180262407;0.225580870742;0.228039770136
PLNUSD:CUR;03/03/2023;0.225759115024;0.226264820346;0.224830253159;0.225998915205
PLNUSD:CUR;02/03/2023;0.22842001873;0.228738734617;0.225042758124;0.225697970975
PLNUSD:CUR;01/03/2023;0.224911160092;0.229005885451;0.224613103928;0.228383501576
PLNUSD:CUR;28/02/2023;0.225083280814;0.226218753535;0.224356097999;0.224870699348
PLNUSD:CUR;27/02/2023;0.223628597625;0.225453725623;0.223179413931;0.225179580716
PLNUSD:CUR;24/02/2023;0.224401409241;0.224825198408;0.223020138719;0.223538616296
PLNUSD:CUR;23/02/2023;0.223343904945;0.224572750342;0.222538721738;0.224315836698
PLNUSD:CUR;22/02/2023;0.224240385693;0.224875756145;0.223104725358;0.223328941197
PLNUSD:CUR;21/02/2023;0.225524909226;0.225697970975;0.223919030878;0.224270560004
PLNUSD:CUR;20/02/2023;0.224946575188;0.225723443637;0.224109724121;0.225504566467
PLNUSD:CUR;17/02/2023;0.223934073809;0.2251238181;0.222138303308;0.224875756145
PLNUSD:CUR;16/02/2023;0.224648425215;0.225240444174;0.222905800009;0.223934073809
PLNUSD:CUR;15/02/2023;0.225012375681;0.225743825906;0.223593596279;0.224683757611
PLNUSD:CUR;14/02/2023;0.224190113216;0.226618623518;0.223633598712;0.225037693814
PLNUSD:CUR;13/02/2023;0.224014336918;0.224300742435;0.222548626875;0.224235357431
PLNUSD:CUR;10/02/2023;0.225978486848;0.226198285417;0.223214285714;0.224064530585
PLNUSD:CUR;09/02/2023;0.226259700885;0.227790432802;0.225535081982;0.225973380336
PLNUSD:CUR;08/02/2023;0.226014238897;0.227619329433;0.225759115024;0.226213636158
PLNUSD:CUR;07/02/2023;0.226157360291;0.226783081982;0.223523626447;0.225983593591
PLNUSD:CUR;06/02/2023;0.229068835185;0.229336758096;0.225575782184;0.226090888537
PLNUSD:CUR;03/02/2023;0.232861400894;0.233361336694;0.228759665096;0.229016374671
PLNUSD:CUR;02/02/2023;0.233759554922;0.234681185609;0.232352804498;0.23282887078
PLNUSD:CUR;01/02/2023;0.230781657474;0.233940017779;0.230494410511;0.233841548966
PLNUSD:CUR;31/01/2023;0.230430674931;0.231171112858;0.22922110668;0.230781657474
PLNUSD:CUR;30/01/2023;0.231128368696;0.231900190158;0.230080758346;0.23044129508
PLNUSD:CUR;27/01/2023;0.23137436372;0.231685278717;0.230260885583;0.231117685125
PLNUSD:CUR;26/01/2023;0.231620882939;0.231975503387;0.230186681399;0.231433266218
PLNUSD:CUR;25/01/2023;0.231229911901;0.23183030022;0.230229077933;0.231636978527
PLNUSD:CUR;24/01/2023;0.231144395904;0.231470765242;0.229837504884;0.231160425335
PLNUSD:CUR;23/01/2023;0.230994895013;0.231884057971;0.230229077933;0.231181801369
PLNUSD:CUR;20/01/2023;0.229615852678;0.230930882387;0.229105571848;0.230930882387
PLNUSD:CUR;19/01/2023;0.229037355993;0.230382896374;0.227531285552;0.229542063583
PLNUSD:CUR;18/01/2023;0.229721348005;0.231551161229;0.228534862993;0.228958695851
PLNUSD:CUR;17/01/2023;0.231101661621;0.231738969225;0.229436732821;0.229705517527
PLNUSD:CUR;16/01/2023;0.231005567234;0.231910946197;0.229626397851;0.231101661621
PLNUSD:CUR;13/01/2023;0.231315491198;0.231867928028;0.230038416416;0.231090980519
PLNUSD:CUR;12/01/2023;0.229673863114;0.231535077564;0.22882247952;0.231395779341
PLNUSD:CUR;11/01/2023;0.228958695851;0.230335137625;0.228534862993;0.229668588227
